Fecha	Inicio	Fin	1-1:1.5 kW	1-1:2.5 kW	1-1:3.5 kvar	1-1:4.5 kvar	1-1:5.5 kvar	1-1:6.5 kvar	1-1:7.5 kvar	1-1:8.5 kvar	Estado	
01/05/2019	12:00 a.m.	12:15 a.m.	0,0164	0,0	0,0	0,0029	0,0	0,0	0,0	0,0028	0000 0000	
01/05/2019	12:15 a.m.	12:30 a.m.	0,0165	0,0	0,0	0,0027	0,0	0,0	0,0	0,0028	0000 0000	
01/05/2019	12:30 a.m.	12:45 a.m.	0,0165	0,0	0,0	0,0027	0,0	0,0	0,0	0,0027	0000 0000	
01/05/2019	12:45 a.m.	01:00 a.m.	0,0166	0,0	0,0	0,0026	0,0	0,0	0,0	0,0026	0000 0000	
01/05/2019	01:00 a.m.	01:15 a.m.	0,0166	0,0	0,0	0,0026	0,0	0,0	0,0	0,0025	0000 0000	
01/05/2019	01:15 a.m.	01:30 a.m.	0,0166	0,0	0,0	0,0024	0,0	0,0	0,0	0,0025	0000 0000	
01/05/2019	01:30 a.m.	01:45 a.m.	0,0166	0,0	0,0	0,0025	0,0	0,0	0,0	0,0025	0000 0000	
01/05/2019	01:45 a.m.	02:00 a.m.	0,0167	0,0	0,0	0,0024	0,0	0,0	0,0	0,0024	0000 0000	
01/05/2019	02:00 a.m.	02:15 a.m.	0,0167	0,0	0,0	0,0024	0,0	0,0	0,0	0,0024	0000 0000	
01/05/2019	02:15 a.m.	02:30 a.m.	0,0174	0,0	0,0	0,0024	0,0	0,0	0,0	0,0023	0000 0000	
01/05/2019	02:30 a.m.	02:45 a.m.	0,0167	0,0	0,0	0,0022	0,0	0,0	0,0	0,0023	0000 0000	
01/05/2019	02:45 a.m.	03:00 a.m.	0,0166	0,0	0,0	0,0023	0,0	0,0	0,0	0,0023	0000 0000	
01/05/2019	03:00 a.m.	03:15 a.m.	0,0167	0,0	0,0	0,0023	0,0	0,0	0,0	0,0022	0000 0000	
01/05/2019	03:15 a.m.	03:30 a.m.	0,0167	0,0	0,0	0,0022	0,0	0,0	0,0	0,0023	0000 0000	
01/05/2019	03:30 a.m.	03:45 a.m.	0,0167	0,0	0,0	0,0022	0,0	0,0	0,0	0,0022	0000 0000	
01/05/2019	03:45 a.m.	04:00 a.m.	0,0168	0,0	0,0	0,0021	0,0	0,0	0,0	0,0021	0000 0000	
